sib	rel	size	reason	main_rel
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones/17 Lower Deck.wav	33714416	dup_main	02_中文音效合集/布斯的音效库/气氛音效/17 Lower Deck.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones/12 Glass Machine.wav	30266786	dup_main	02_中文音效合集/布斯的音效库/气氛音效/12 Glass Machine.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones/10 Reverent A.wav	22363954	dup_main	02_中文音效合集/布斯的音效库/气氛音效/10 Reverent A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones/09 Certainty.wav	29810642	dup_main	02_中文音效合集/布斯的音效库/气氛音效/09 Certainty.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones/06 Below The Surface.wav	30280290	dup_main	02_中文音效合集/布斯的音效库/气氛音效/06 Below The Surface.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 10 Reverent A.wav	22583218	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 10 Reverent A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 15 Stranded.wav	29723242	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 15 Stranded.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 17 Lower Deck.wav	35800922	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 17 Lower Deck.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 09 Certainty.wav	29402074	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 09 Certainty.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 14 Boiler Room.wav	35356210	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 14 Boiler Room.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 11 Reverent B.wav	27030298	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 11 Reverent B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 07 The Factory.wav	36640922	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 07 The Factory.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 13 Down There.wav	36789162	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 13 Down There.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 16 Hollow.wav	30563250	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 16 Hollow.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 04 Distant Energy.wav	32440906	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 04 Distant Energy.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 08 Standstill.wav	26733818	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 08 Standstill.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 12 Glass Machine.wav	33676202	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 12 Glass Machine.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 03 Weightless.wav	31724426	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 03 Weightless.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 06 Below The Surface.wav	30958546	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 06 Below The Surface.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 01 Pin Points.wav	34120914	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 01 Pin Points.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 05 Hum.wav	24436162	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 05 Hum.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 18 Sub Below.wav	27771466	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 18 Sub Below.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/05 - Undertones/Undertones - Space/SP 02 Transcend.wav	36295042	dup_main	02_中文音效合集/布斯的音效库/气氛音效/SP 02 Transcend.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/16 Swift Pan.wav	1300060	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/16 Swift Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/01 Air Dock.wav	4537794	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/01 Air Dock.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/12 Depth.wav	1953698	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/12 Depth.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/02 Velocity Whoosh.wav	1740818	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/02 Velocity Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/17 Pulse Pan A.wav	2779314	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/17 Pulse Pan A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/25 Iron Whoosh A.wav	1343386	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/25 Iron Whoosh A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/08 Slow Whoosh A.wav	6425490	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/08 Slow Whoosh A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/04 Uncharted.wav	3980526	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/04 Uncharted.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/13 Long Whoosh.wav	3541058	dup_main	03_项目素材/LTT_V30All/13 Long Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/05 Exhale A.wav	5041954	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/05 Exhale A.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/24 Flange Whoosh.wav	3417530	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/24 Flange Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/15 Quick Pan.wav	1451002	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/15 Quick Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/19 Charged Pan.wav	1861570	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/19 Charged Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/21 Supersonic.wav	8167258	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/21 Supersonic.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/18 Pulse Pan B.wav	1654382	dup_main	03_项目素材/LTT_V30All/18 Pulse Pan B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/06 Exhale B.wav	5709018	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/06 Exhale B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/09 Slow Whoosh B.wav	7450770	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/09 Slow Whoosh B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/20 Machine Whoosh.wav	3698178	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/20 Machine Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/03 Travelers.wav	2755162	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/03 Travelers.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/14 Futuristic Pan.wav	4053706	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/14 Futuristic Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/22 Shadow Whoosh.wav	5165490	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/22 Shadow Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/23 Pressure Leak.wav	3034690	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/23 Pressure Leak.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/11 Overwhelm.wav	3386650	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/11 Overwhelm.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/10 Drop Whoosh.wav	2948114	dup_main	03_项目素材/LTT_V30All/10 Drop Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes/07 Exhale C.wav	6152698	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/07 Exhale C.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 14 Futuristic Pan.wav	6524306	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 14 Futuristic Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 09 Slow Whoosh B.wav	9791690	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 09 Slow Whoosh B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 06 Exhale B.wav	5980786	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 06 Exhale B.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 16 Swift Pan.wav	4720778	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 16 Swift Pan.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 24 Flange Whoosh.wav	7586666	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 24 Flange Whoosh.wav
音乐&音效库	大气深沉5【音效：大气深沉浑厚有力重低音环境气氛微电影抖音渲染音效】/Statement环境气氛WAV音效/03 - Whooshes/Whooshes - Space/SP 07 Exhale C.wav	5980786	dup_main	02_中文音效合集/布斯的音效库/转场音效-whooosh/SP 07 Exhale C.wav
